date,month,blood_type,available_units,previous_day_stock,donated_units,requested_units,donor_count,hospital_requests,emergency_cases,is_holiday,special_event,shortage
2024-08-03,8,O+,0,31,46,83,42,9,5,1,0,1
2024-08-03,8,O-,32,66,41,75,40,6,15,1,0,1
2024-08-04,8,A+,0,23,50,82,46,4,9,1,0,1
2024-08-04,8,A-,41,69,14,42,11,8,0,1,0,1
2024-08-04,8,B+,17,30,15,28,12,5,18,1,0,1
2024-08-04,8,B-,0,32,24,60,22,5,17,1,0,1
2024-08-04,8,AB+,19,77,34,92,30,8,16,1,0,1
2024-08-04,8,AB-,78,97,18,37,18,3,18,1,0,0
2024-08-04,8,O+,0,39,13,53,12,5,4,1,0,1
2024-08-04,8,O-,65,89,45,69,44,1,15,1,0,1
2024-08-05,8,A+,24,37,30,43,29,6,4,0,0,1
2024-08-05,8,A-,0,32,36,88,35,5,17,0,0,1
2024-08-05,8,B+,78,62,35,19,34,7,9,0,0,0
2024-08-05,8,B-,0,29,28,58,24,7,14,0,0,1
2024-08-05,8,AB+,21,20,43,42,40,4,5,0,0,1
2024-08-05,8,AB-,0,20,19,74,19,8,19,0,0,1
2024-08-05,8,O+,43,45,45,47,43,1,5,0,0,1
2024-08-05,8,O-,2,38,21,57,20,1,7,0,0,1
2024-08-06,8,A+,83,77,43,37,42,1,9,0,0,0
2024-08-06,8,A-,54,50,16,12,16,8,1,0,0,0
2024-08-06,8,B+,0,52,15,77,12,8,3,0,0,1
2024-08-06,8,B-,93,92,39,38,38,1,11,0,0,0
2024-08-06,8,AB+,0,32,33,92,30,2,15,0,0,1
2024-08-06,8,AB-,0,33,14,82,11,5,8,0,0,1
2024-08-06,8,O+,47,51,36,40,32,7,13,0,0,0
2024-08-06,8,O-,10,71,28,89,28,1,12,0,0,1
2024-08-07,8,A+,17,62,25,70,25,3,6,0,0,1
2024-08-07,8,A-,0,42,17,93,15,9,17,0,0,1
2024-08-07,8,B+,55,79,18,42,14,7,13,0,0,0
2024-08-07,8,B-,0,41,28,70,28,1,10,0,0,1
2024-08-07,8,AB+,82,77,46,41,42,1,7,0,0,0
2024-08-07,8,AB-,52,57,31,36,30,7,14,0,0,0
2024-08-07,8,O+,36,85,34,83,31,2,9,0,0,1
2024-08-07,8,O-,32,61,39,68,36,4,11,0,0,1
2024-08-08,8,A+,19,45,31,57,30,2,19,0,0,1
2024-08-08,8,A-,0,36,27,80,25,9,5,0,0,1
2024-08-08,8,B+,22,34,38,50,35,2,3,0,0,1
2024-08-08,8,B-,13,42,37,66,36,2,3,0,0,1
2024-08-08,8,AB+,52,53,42,43,41,4,17,0,0,0
2024-08-08,8,AB-,0,20,18,61,15,6,5,0,0,1
2024-08-08,8,O+,83,74,43,34,40,5,3,0,0,0
2024-08-08,8,O-,57,78,27,48,24,1,1,0,0,0
2024-08-09,8,A+,0,31,29,73,27,3,9,1,0,1
2024-08-09,8,A-,45,61,27,43,26,8,2,1,0,0
2024-08-09,8,B+,52,73,17,38,13,9,1,1,0,0
2024-08-09,8,B-,0,55,19,83,16,7,14,1,0,1
2024-08-09,8,AB+,35,48,21,34,19,3,13,1,0,0
2024-08-09,8,AB-,119,98,41,20,37,5,2,1,0,0
2024-08-09,8,O+,17,78,20,81,20,7,10,1,0,1
2024-08-09,8,O-,26,36,28,38,24,4,5,1,0,1
2024-08-10,8,A+,0,50,21,74,19,1,16,1,0,1
2024-08-10,8,A-,7,23,18,34,17,3,4,1,0,1
2024-08-10,8,B+,0,59,27,86,25,5,16,1,0,1
2024-08-10,8,B-,25,22,30,27,27,5,0,1,0,1
2024-08-10,8,AB+,64,50,40,26,38,7,5,1,0,0
2024-08-10,8,AB-,0,22,23,72,19,8,3,1,0,1
2024-08-10,8,O+,4,49,14,59,12,2,14,1,0,1
2024-08-10,8,O-,80,80,47,47,45,9,13,1,0,0
2024-08-11,8,A+,61,97,36,72,35,3,17,1,0,1
2024-08-11,8,A-,42,90,29,77,29,5,16,1,0,1
2024-08-11,8,B+,36,36,34,34,33,6,14,1,0,0
2024-08-11,8,B-,35,50,39,54,36,7,14,1,0,1
2024-08-11,8,AB+,12,39,23,50,22,1,18,1,0,1
2024-08-11,8,AB-,0,54,36,92,35,5,15,1,0,1
2024-08-11,8,O+,34,28,53,47,49,2,3,1,0,1
2024-08-11,8,O-,49,39,46,36,42,6,2,1,0,0
2024-08-12,8,A+,0,25,33,78,29,7,17,0,0,1
2024-08-12,8,A-,61,90,27,56,27,7,9,0,0,0
2024-08-12,8,B+,40,49,20,29,17,7,0,0,0,0
2024-08-12,8,B-,45,57,39,51,36,4,7,0,0,1
2024-08-12,8,AB+,57,45,40,28,40,2,4,0,0,0
2024-08-12,8,AB-,7,57,12,62,12,2,0,0,0,1
2024-08-12,8,O+,62,45,47,30,44,3,7,0,0,0
2024-08-12,8,O-,31,56,15,40,15,9,0,0,0,1
2024-08-13,8,A+,0,22,17,83,13,9,11,0,0,1
2024-08-13,8,A-,63,94,31,62,27,9,17,0,0,0
2024-08-13,8,B+,49,34,38,23,38,8,6,0,0,0
2024-08-13,8,B-,0,33,25,83,21,2,14,0,0,1
2024-08-13,8,AB+,57,69,46,58,46,5,16,0,0,1
2024-08-13,8,AB-,51,81,36,66,32,3,18,0,0,1
2024-08-13,8,O+,0,30,23,85,23,6,9,0,0,1
2024-08-13,8,O-,0,46,21,96,20,9,17,0,0,1
2024-08-14,8,A+,54,52,33,31,30,2,8,0,0,0
2024-08-14,8,A-,14,55,31,72,31,5,10,0,0,1
2024-08-14,8,B+,70,82,33,45,33,4,15,0,0,0
2024-08-14,8,B-,52,84,38,70,36,5,15,0,0,1
2024-08-14,8,AB+,62,95,39,72,36,4,10,0,0,1
2024-08-14,8,AB-,9,22,34,47,33,2,0,0,0,1
2024-08-14,8,O+,46,79,47,80,47,4,11,0,0,1
2024-08-14,8,O-,0,30,42,74,39,4,1,0,0,1
2024-08-15,8,A+,22,39,51,68,47,9,19,0,0,1
2024-08-15,8,A-,44,60,45,61,43,7,17,0,0,1
2024-08-15,8,B+,0,52,26,86,23,2,18,0,0,1
2024-08-15,8,B-,18,43,23,48,21,6,3,0,0,1
2024-08-15,8,AB+,13,49,17,53,15,5,3,0,0,1
2024-08-15,8,AB-,68,50,45,27,42,1,2,0,0,0
2024-08-15,8,O+,61,75,13,27,10,7,1,0,0,0
2024-08-15,8,O-,51,46,26,21,26,2,9,0,0,0
2024-08-16,8,A+,46,39,33,26,32,3,8,1,0,0
2024-08-16,8,A-,54,99,32,77,29,9,8,1,0,1
2024-08-16,8,B+,102,98,37,33,34,8,4,1,0,0
2024-08-16,8,B-,63,76,44,57,41,8,12,1,0,0
2024-08-16,8,AB+,69,85,24,40,22,9,16,1,0,0
2024-08-16,8,AB-,39,30,39,30,38,8,8,1,0,0
2024-08-16,8,O+,66,58,30,22,30,6,2,1,0,0
2024-08-16,8,O-,0,22,46,78,46,7,19,1,0,1
2024-08-17,8,A+,66,96,29,59,26,6,17,1,0,0
2024-08-17,8,A-,116,89,51,24,49,3,2,1,0,0
2024-08-17,8,B+,60,29,41,10,41,6,0,1,0,0
2024-08-17,8,B-,35,66,16,47,15,7,10,1,0,1
2024-08-17,8,AB+,54,65,20,31,17,8,18,1,0,0
2024-08-17,8,AB-,0,45,33,85,29,2,19,1,0,1
2024-08-17,8,O+,25,75,40,90,40,5,12,1,0,1
2024-08-17,8,O-,32,98,26,92,24,6,15,1,0,1
2024-08-18,8,A+,41,49,30,38,28,7,9,1,0,0
2024-08-18,8,A-,42,50,17,25,16,2,7,1,0,0
2024-08-18,8,B+,63,82,25,44,23,5,11,1,0,0
2024-08-18,8,B-,47,78,14,45,11,6,3,1,0,0
2024-08-18,8,AB+,12,38,24,50,20,7,7,1,0,1
2024-08-18,8,AB-,89,89,45,45,44,1,14,1,0,0
2024-08-18,8,O+,63,49,46,32,42,1,11,1,0,0
2024-08-18,8,O-,43,68,30,55,27,1,12,1,0,1
2024-08-19,8,A+,41,77,34,70,30,9,11,0,0,1
2024-08-19,8,A-,0,26,21,76,19,1,19,0,0,1
2024-08-19,8,B+,7,40,24,57,20,4,6,0,0,1
2024-08-19,8,B-,41,99,10,68,10,2,1,0,0,1
2024-08-19,8,AB+,31,47,30,46,30,5,3,0,0,1
2024-08-19,8,AB-,0,40,16,57,12,9,13,0,0,1
2024-08-19,8,O+,57,97,15,55,15,5,6,0,0,0
2024-08-19,8,O-,36,70,35,69,35,1,3,0,0,1
2024-08-20,8,A+,16,79,29,92,27,9,18,0,0,1
2024-08-20,8,A-,19,61,37,79,34,5,19,0,0,1
2024-08-20,8,B+,22,53,42,73,39,8,15,0,0,1
2024-08-20,8,B-,25,98,14,87,12,1,8,0,0,1
2024-08-20,8,AB+,59,87,53,81,49,2,11,0,0,1
2024-08-20,8,AB-,32,75,19,62,16,7,6,0,0,1
2024-08-20,8,O+,20,30,32,42,28,3,0,0,0,1
2024-08-20,8,O-,64,48,41,25,40,6,5,0,0,0
2024-08-21,8,A+,76,91,50,65,46,3,19,0,0,0
2024-08-21,8,A-,87,92,32,37,29,5,14,0,0,0
2024-08-21,8,B+,34,88,27,81,23,8,10,0,0,1
2024-08-21,8,B-,58,66,30,38,30,2,13,0,0,0
2024-08-21,8,AB+,13,82,15,84,11,2,14,0,0,1
2024-08-21,8,AB-,17,64,36,83,32,9,14,0,0,1
2024-08-21,8,O+,59,58,50,49,49,4,0,0,0,0
2024-08-21,8,O-,36,40,40,44,40,3,11,0,0,1
2024-08-22,8,A+,2,35,26,59,26,1,8,0,0,1
2024-08-22,8,A-,46,83,33,70,33,3,0,0,0,1
2024-08-22,8,B+,111,88,43,20,42,8,8,0,0,0
2024-08-22,8,B-,39,47,39,47,38,5,13,0,0,1
2024-08-22,8,AB+,0,20,25,93,21,4,17,0,0,1
2024-08-22,8,AB-,37,33,52,48,48,6,5,0,0,1
2024-08-22,8,O+,0,21,23,82,23,3,3,0,0,1
2024-08-22,8,O-,15,50,23,58,23,2,1,0,0,1
2024-08-23,8,A+,65,88,34,57,32,9,6,1,0,0
2024-08-23,8,A-,64,86,42,64,42,7,18,1,0,0
2024-08-23,8,B+,65,97,21,53,18,3,7,1,0,0
2024-08-23,8,B-,39,53,17,31,16,5,1,1,0,0
2024-08-23,8,AB+,23,61,39,77,35,5,10,1,0,1
2024-08-23,8,AB-,62,81,43,62,40,3,9,1,0,0
2024-08-23,8,O+,0,24,12,59,12,8,5,1,0,1
2024-08-23,8,O-,0,37,22,74,19,6,10,1,0,1
2024-08-24,8,A+,76,88,48,60,48,2,7,1,0,0
2024-08-24,8,A-,73,87,14,28,12,3,16,1,0,0
2024-08-24,8,B+,57,92,27,62,27,3,8,1,0,1
2024-08-24,8,B-,100,85,40,25,40,7,10,1,0,0
2024-08-24,8,AB+,0,23,29,80,25,7,12,1,0,1
2024-08-24,8,AB-,66,67,44,45,40,9,0,1,0,0
2024-08-24,8,O+,60,52,40,32,38,7,1,1,0,0
2024-08-24,8,O-,5,79,18,92,15,5,16,1,0,1
2024-08-25,8,A+,37,45,28,36,25,5,6,1,0,0
2024-08-25,8,A-,0,42,13,88,11,3,12,1,0,1
2024-08-25,8,B+,64,98,30,64,27,8,9,1,0,0
2024-08-25,8,B-,18,53,50,85,47,8,8,1,0,1
2024-08-25,8,AB+,44,78,30,64,27,4,6,1,0,1
2024-08-25,8,AB-,79,77,15,13,11,6,3,1,0,0
2024-08-25,8,O+,70,81,25,36,22,1,10,1,0,0
2024-08-25,8,O-,76,96,45,65,45,3,3,1,0,0
2024-08-26,8,A+,73,76,36,39,32,7,7,0,0,0
2024-08-26,8,A-,27,54,37,64,35,7,17,0,0,1
2024-08-26,8,B+,53,84,13,44,13,2,0,0,0,0
2024-08-26,8,B-,77,61,36,20,32,4,8,0,0,0
2024-08-26,8,AB+,32,40,38,46,37,2,6,0,0,1
2024-08-26,8,AB-,44,54,47,57,43,7,15,0,0,1
2024-08-26,8,O+,37,61,31,55,31,2,17,0,0,1
2024-08-26,8,O-,54,49,45,40,43,3,13,0,0,0
2024-08-27,8,A+,40,37,25,22,23,3,11,0,0,0
2024-08-27,8,A-,35,64,42,71,41,9,3,0,0,1
2024-08-27,8,B+,72,73,46,47,42,2,4,0,0,0
2024-08-27,8,B-,0,35,43,85,42,8,11,0,0,1
2024-08-27,8,AB+,24,39,21,36,20,9,0,0,0,1
2024-08-27,8,AB-,79,72,46,39,43,2,1,0,0,0
2024-08-27,8,O+,0,20,21,64,17,4,5,0,0,1
2024-08-27,8,O-,0,58,15,81,11,7,14,0,0,1
2024-08-28,8,A+,83,64,48,29,47,5,0,0,0,0
2024-08-28,8,A-,84,87,42,45,39,8,13,0,0,0
2024-08-28,8,B+,0,23,44,72,44,1,17,0,0,1
2024-08-28,8,B-,67,71,51,55,48,6,3,0,0,0
2024-08-28,8,AB+,67,47,43,23,43,8,11,0,0,0
2024-08-28,8,AB-,78,74,49,45,47,7,3,0,0,0
2024-08-28,8,O+,25,38,26,39,24,2,0,0,0,1
2024-08-28,8,O-,52,21,52,21,48,9,10,0,0,0
2024-08-29,8,A+,100,69,49,18,48,8,3,0,0,0
2024-08-29,8,A-,42,96,18,72,18,5,1,0,0,1
2024-08-29,8,B+,1,55,39,93,37,4,15,0,0,1
2024-08-29,8,B-,0,36,33,84,32,6,11,0,0,1
2024-08-29,8,AB+,59,40,42,23,40,5,1,0,0,0
2024-08-29,8,AB-,0,22,25,59,25,3,13,0,0,1
2024-08-29,8,O+,63,64,32,33,28,5,5,0,0,0
2024-08-29,8,O-,30,22,35,27,32,5,16,0,0,0
2024-08-30,8,A+,0,24,18,44,18,5,17,1,0,1
2024-08-30,8,A-,19,61,26,68,25,7,6,1,0,1
2024-08-30,8,B+,27,95,15,83,12,3,8,1,0,1
2024-08-30,8,B-,27,30,46,49,45,5,13,1,0,1
2024-08-30,8,AB+,30,68,26,64,23,8,6,1,0,1
2024-08-30,8,AB-,31,25,43,37,41,2,0,1,0,1
2024-08-30,8,O+,97,84,37,24,35,7,7,1,0,0
2024-08-30,8,O-,33,52,15,34,11,8,2,1,0,1
2024-08-31,8,A+,20,42,48,70,48,5,8,1,0,1
2024-08-31,8,A-,13,66,17,70,16,1,1,1,0,1
2024-08-31,8,B+,38,91,37,90,34,1,14,1,0,1
2024-08-31,8,B-,42,51,35,44,35,5,10,1,0,1
2024-08-31,8,AB+,15,44,35,64,35,5,19,1,0,1
2024-08-31,8,AB-,29,36,49,56,46,9,4,1,0,1
2024-08-31,8,O+,17,23,43,49,43,8,2,1,0,1
2024-08-31,8,O-,9,46,11,48,11,8,1,1,0,1
2024-09-01,9,A+,77,76,31,30,31,7,13,1,0,0
2024-09-01,9,A-,2,37,50,85,46,5,8,1,0,1
2024-09-01,9,B+,29,30,45,46,44,6,11,1,0,1
2024-09-01,9,B-,1,21,21,41,21,7,1,1,0,1
2024-09-01,9,AB+,22,61,41,80,38,9,3,1,0,1
2024-09-01,9,AB-,19,36,47,64,46,6,7,1,0,1
2024-09-01,9,O+,106,99,37,30,34,6,15,1,0,0
2024-09-01,9,O-,23,68,23,68,20,9,19,1,0,1
2024-09-02,9,A+,11,53,26,68,23,9,13,0,0,1
2024-09-02,9,A-,65,81,18,34,15,4,18,0,0,0
2024-09-02,9,B+,63,86,32,55,30,9,9,0,0,0
2024-09-02,9,B-,52,60,18,26,15,7,13,0,0,0
2024-09-02,9,AB+,0,28,11,87,10,4,11,0,0,1
2024-09-02,9,AB-,40,23,39,22,39,4,1,0,0,0
2024-09-02,9,O+,37,61,50,74,47,5,1,0,0,1
2024-09-02,9,O-,67,63,43,39,43,8,14,0,0,0
2024-09-03,9,A+,47,81,13,47,12,3,1,0,0,0
2024-09-03,9,A-,40,71,41,72,38,5,6,0,0,1
2024-09-03,9,B+,57,59,38,40,34,8,18,0,0,0
2024-09-03,9,B-,36,52,33,49,29,7,2,0,0,1
2024-09-03,9,AB+,106,89,50,33,48,4,9,0,0,0
2024-09-03,9,AB-,0,22,15,72,11,3,0,0,0,1
2024-09-03,9,O+,6,31,14,39,12,3,15,0,0,1
2024-09-03,9,O-,0,21,37,88,33,7,18,0,0,1
2024-09-04,9,A+,0,31,29,61,29,9,5,0,0,1
2024-09-04,9,A-,49,44,25,20,21,7,0,0,0,0
2024-09-04,9,B+,44,66,40,62,40,2,7,0,0,1
2024-09-04,9,B-,37,72,19,54,18,7,8,0,0,1
2024-09-04,9,AB+,62,74,30,42,29,4,16,0,0,0
2024-09-04,9,AB-,0,33,14,69,11,6,0,0,0,1
2024-09-04,9,O+,53,59,15,21,12,6,0,0,0,0
2024-09-04,9,O-,89,86,39,36,39,5,6,0,0,0
2024-09-05,9,A+,8,37,23,52,20,2,9,0,0,1
2024-09-05,9,A-,61,67,22,28,18,8,15,0,0,0
2024-09-05,9,B+,24,86,21,83,17,5,6,0,0,1
2024-09-05,9,B-,94,85,25,16,24,7,4,0,0,0
2024-09-05,9,AB+,31,36,20,25,16,2,7,0,0,0
2024-09-05,9,AB-,39,97,22,80,18,9,11,0,0,1
2024-09-05,9,O+,49,22,47,20,44,6,0,0,0,0
2024-09-05,9,O-,34,44,42,52,39,4,13,0,0,1
2024-09-06,9,A+,18,32,42,56,42,9,16,1,0,1
2024-09-06,9,A-,52,79,32,59,28,5,8,1,0,1
2024-09-06,9,B+,11,54,46,89,44,3,10,1,0,1
2024-09-06,9,B-,92,96,27,31,27,6,14,1,0,0
2024-09-06,9,AB+,52,97,35,80,31,8,15,1,0,1
2024-09-06,9,AB-,64,81,22,39,20,9,10,1,0,0
2024-09-06,9,O+,0,28,38,80,37,2,11,1,0,1
2024-09-06,9,O-,12,45,37,70,37,2,5,1,0,1
2024-09-07,9,A+,36,59,24,47,24,2,7,1,0,1
2024-09-07,9,A-,47,72,33,58,32,4,9,1,0,1
2024-09-07,9,B+,34,33,21,20,19,2,7,1,0,0
2024-09-07,9,B-,39,54,20,35,16,7,1,1,0,0
2024-09-07,9,AB+,0,20,23,66,23,3,16,1,0,1
2024-09-07,9,AB-,105,85,50,30,47,6,18,1,0,0
2024-09-07,9,O+,58,70,48,60,44,5,11,1,0,1
2024-09-07,9,O-,0,22,16,57,13,3,18,1,0,1
2024-09-08,9,A+,33,41,46,54,42,7,3,1,0,1
2024-09-08,9,A-,32,25,28,21,25,8,1,1,0,0
2024-09-08,9,B+,2,40,43,81,43,3,5,1,0,1
2024-09-08,9,B-,8,27,22,41,18,4,9,1,0,1
2024-09-08,9,AB+,81,82,48,49,44,1,9,1,0,0
2024-09-08,9,AB-,41,79,23,61,20,7,9,1,0,1
2024-09-08,9,O+,68,98,22,52,22,6,9,1,0,0
2024-09-08,9,O-,5,63,22,80,20,9,13,1,0,1
2024-09-09,9,A+,0,21,23,55,20,4,12,0,0,1
2024-09-09,9,A-,30,59,18,47,17,8,15,0,0,1
2024-09-09,9,B+,18,33,47,62,47,5,11,0,0,1
2024-09-09,9,B-,74,64,45,35,42,2,16,0,0,0
2024-09-09,9,AB+,12,23,47,58,46,4,13,0,0,1
2024-09-09,9,AB-,31,98,16,83,12,5,7,0,0,1
2024-09-09,9,O+,108,93,40,25,39,5,1,0,0,0
2024-09-09,9,O-,36,53,43,60,40,1,18,0,0,1
2024-09-10,9,A+,0,28,22,51,19,1,14,0,0,1
2024-09-10,9,A-,20,27,36,43,32,9,6,0,0,1
2024-09-10,9,B+,65,76,20,31,17,6,12,0,0,0
2024-09-10,9,B-,91,90,50,49,47,1,1,0,0,0
2024-09-10,9,AB+,109,77,51,19,48,6,1,0,0,0
2024-09-10,9,AB-,35,23,44,32,40,8,2,0,0,0
2024-09-10,9,O+,53,83,49,79,49,4,18,0,0,1
2024-09-10,9,O-,0,40,28,68,24,8,18,0,0,1
2024-09-11,9,A+,0,21,21,83,17,6,12,0,0,1
2024-09-11,9,A-,8,86,14,92,10,7,14,0,0,1
2024-09-11,9,B+,0,24,34,62,33,3,6,0,0,1
2024-09-11,9,B-,42,62,15,35,11,7,3,0,0,0
2024-09-11,9,AB+,38,48,50,60,49,8,7,0,0,1
2024-09-11,9,AB-,10,38,22,50,20,3,13,0,0,1
2024-09-11,9,O+,102,99,27,24,27,7,0,0,0,0
2024-09-11,9,O-,75,84,18,27,14,6,12,0,0,0
2024-09-12,9,A+,52,66,48,62,44,2,18,0,0,1
2024-09-12,9,A-,31,66,18,53,17,9,19,0,0,1
2024-09-12,9,B+,47,54,21,28,17,7,11,0,0,0
2024-09-12,9,B-,5,58,13,66,10,3,6,0,0,1
2024-09-12,9,AB+,60,82,24,46,24,3,4,0,0,0
2024-09-12,9,AB-,15,72,12,69,10,9,9,0,0,1
2024-09-12,9,O+,34,40,41,47,40,1,3,0,0,1
2024-09-12,9,O-,44,68,16,40,14,6,5,0,0,0
2024-09-13,9,A+,52,80,13,41,13,9,0,1,0,0
2024-09-13,9,A-,76,80,46,50,46,4,6,1,0,0
2024-09-13,9,B+,36,51,25,40,24,2,7,1,0,1
2024-09-13,9,B-,48,69,13,34,10,8,2,1,0,0
2024-09-13,9,AB+,0,58,11,70,10,1,18,1,0,1
2024-09-13,9,AB-,17,24,37,44,37,7,3,1,0,1
2024-09-13,9,O+,76,89,48,61,46,9,12,1,0,0
2024-09-13,9,O-,40,33,36,29,36,5,1,1,0,0
2024-09-14,9,A+,76,80,32,36,31,4,5,1,0,0
2024-09-14,9,A-,4,30,41,67,39,3,14,1,0,1
2024-09-14,9,B+,14,38,17,41,16,3,8,1,0,1
2024-09-14,9,B-,3,38,39,74,35,3,11,1,0,1
2024-09-14,9,AB+,87,52,48,13,48,1,2,1,0,0
2024-09-14,9,AB-,76,88,22,34,20,8,7,1,0,0
2024-09-14,9,O+,77,69,38,30,38,4,5,1,0,0
2024-09-14,9,O-,0,42,15,75,14,5,12,1,0,1
2024-09-15,9,A+,25,86,5,66,5,6,1,1,1,1
2024-09-15,9,A-,0,52,5,77,3,6,1,1,1,1
2024-09-15,9,B+,28,65,8,45,7,4,1,1,1,1
2024-09-15,9,B-,10,26,9,25,7,3,12,1,1,1
2024-09-15,9,AB+,23,91,10,78,8,1,1,1,1,1
2024-09-15,9,AB-,0,56,4,82,2,3,4,1,1,1
2024-09-15,9,O+,0,75,9,85,7,1,15,1,1,1
2024-09-15,9,O-,42,74,12,44,9,1,5,1,1,1
2024-09-16,9,A+,38,93,39,94,38,6,15,0,0,1
2024-09-16,9,A-,44,62,50,68,46,8,2,0,0,1
2024-09-16,9,B+,24,54,32,62,32,2,4,0,0,1
2024-09-16,9,B-,81,96,26,41,23,4,4,0,0,0
2024-09-16,9,AB+,40,36,45,41,44,8,5,0,0,1
2024-09-16,9,AB-,72,73,51,52,49,5,10,0,0,0
2024-09-16,9,O+,51,38,40,27,40,3,13,0,0,0
2024-09-16,9,O-,46,96,25,75,21,3,8,0,0,1
2024-09-17,9,A+,0,22,17,73,14,4,3,0,0,1
2024-09-17,9,A-,81,76,29,24,27,6,10,0,0,0
2024-09-17,9,B+,42,49,33,40,32,3,12,0,0,0
2024-09-17,9,B-,64,56,36,28,32,6,0,0,0,0
2024-09-17,9,AB+,31,40,43,52,40,4,1,0,0,1
2024-09-17,9,AB-,5,20,25,40,21,5,19,0,0,1
2024-09-17,9,O+,31,92,12,73,11,9,12,0,0,1
2024-09-17,9,O-,0,41,23,78,23,6,3,0,0,1
2024-09-18,9,A+,46,72,50,76,47,8,18,0,0,1
2024-09-18,9,A-,13,35,33,55,32,8,10,0,0,1
2024-09-18,9,B+,13,79,15,81,11,3,17,0,0,1
2024-09-18,9,B-,32,89,10,67,10,7,3,0,0,1
2024-09-18,9,AB+,27,35,35,43,31,7,17,0,0,1
2024-09-18,9,AB-,44,58,44,58,40,3,14,0,0,1
2024-09-18,9,O+,0,57,26,83,22,1,17,0,0,1
2024-09-18,9,O-,0,23,17,74,14,1,1,0,0,1
2024-09-19,9,A+,50,61,36,47,32,1,12,0,0,0
2024-09-19,9,A-,37,24,46,33,45,8,13,0,0,0
2024-09-19,9,B+,76,79,36,39,33,3,12,0,0,0
2024-09-19,9,B-,55,80,17,42,13,1,3,0,0,0
2024-09-19,9,AB+,72,83,11,22,11,3,5,0,0,0
2024-09-19,9,AB-,93,91,44,42,40,4,6,0,0,0
2024-09-19,9,O+,8,33,33,58,31,2,5,0,0,1
2024-09-19,9,O-,49,77,22,50,20,1,7,0,0,1
2024-09-20,9,A+,27,48,43,64,43,2,19,1,0,1
2024-09-20,9,A-,35,45,28,38,28,5,14,1,0,1
2024-09-20,9,B+,45,89,27,71,24,9,10,1,0,1
2024-09-20,9,B-,39,64,47,72,47,9,7,1,0,1
2024-09-20,9,AB+,11,31,13,33,11,9,19,1,0,1
2024-09-20,9,AB-,1,31,37,67,35,1,10,1,0,1
2024-09-20,9,O+,45,52,35,42,34,3,19,1,0,0
2024-09-20,9,O-,45,23,44,22,41,2,9,1,0,0
2024-09-21,9,A+,9,47,28,66,27,5,1,1,0,1
2024-09-21,9,A-,33,72,45,84,41,7,10,1,0,1
2024-09-21,9,B+,73,87,30,44,30,6,14,1,0,0
2024-09-21,9,B-,107,84,44,21,43,2,6,1,0,0
2024-09-21,9,AB+,70,50,47,27,45,5,11,1,0,0
2024-09-21,9,AB-,62,52,28,18,27,7,5,1,0,0
2024-09-21,9,O+,80,56,43,19,40,4,0,1,0,0
2024-09-21,9,O-,39,49,18,28,17,9,2,1,0,0
2024-09-22,9,A+,0,22,42,72,41,2,10,1,0,1
2024-09-22,9,A-,0,41,18,69,17,3,4,1,0,1
2024-09-22,9,B+,42,37,33,28,31,5,11,1,0,0
2024-09-22,9,B-,82,85,40,43,37,2,9,1,0,0
2024-09-22,9,AB+,67,60,27,20,25,3,10,1,0,0
2024-09-22,9,AB-,41,89,33,81,33,3,18,1,0,1
2024-09-22,9,O+,50,57,24,31,24,5,17,1,0,0
2024-09-22,9,O-,44,55,35,46,31,3,3,1,0,1
2024-09-23,9,A+,34,69,26,61,25,2,13,0,0,1
2024-09-23,9,A-,70,50,49,29,49,4,9,0,0,0
2024-09-23,9,B+,12,31,41,60,41,6,8,0,0,1
2024-09-23,9,B-,26,41,44,59,44,8,10,0,0,1
2024-09-23,9,AB+,12,67,29,84,25,7,9,0,0,1
2024-09-23,9,AB-,35,40,46,51,43,1,4,0,0,1
2024-09-23,9,O+,49,74,44,69,40,4,16,0,0,1
2024-09-23,9,O-,26,68,11,53,11,5,19,0,0,1
2024-09-24,9,A+,13,75,12,74,10,1,2,0,0,1
2024-09-24,9,A-,3,49,24,70,24,8,1,0,0,1
2024-09-24,9,B+,0,29,49,92,46,4,16,0,0,1
2024-09-24,9,B-,11,49,20,58,19,7,0,0,0,1
2024-09-24,9,AB+,35,37,32,34,30,9,13,0,0,0
2024-09-24,9,AB-,0,33,11,48,10,9,3,0,0,1
2024-09-24,9,O+,7,22,25,40,22,6,9,0,0,1
2024-09-24,9,O-,24,59,22,57,22,8,1,0,0,1
2024-09-25,9,A+,4,42,21,59,17,5,14,0,0,1
2024-09-25,9,A-,68,78,37,47,35,4,5,0,0,0
2024-09-25,9,B+,20,52,45,77,43,4,6,0,0,1
2024-09-25,9,B-,52,81,42,71,38,8,12,0,0,1
2024-09-25,9,AB+,17,41,25,49,25,7,7,0,0,1
2024-09-25,9,AB-,49,96,36,83,32,5,6,0,0,1
2024-09-25,9,O+,12,77,17,82,17,9,14,0,0,1
2024-09-25,9,O-,43,94,16,67,12,7,9,0,0,1
2024-09-26,9,A+,94,84,44,34,43,5,10,0,0,0
2024-09-26,9,A-,45,49,23,27,21,1,11,0,0,0
2024-09-26,9,B+,8,72,13,77,10,3,2,0,0,1
2024-09-26,9,B-,86,99,41,54,38,7,9,0,0,0
2024-09-26,9,AB+,78,62,37,21,33,2,11,0,0,0
2024-09-26,9,AB-,8,21,36,49,34,4,15,0,0,1
